question_id,lang,text
ffb879e9-1674-5f65-b49a-97a364c96ff7,el,Δίκαιοι μισθοί: Δίκαιη αμοιβή των εργαζομένων (π.χ. εποχικών εργατών) στον τομέα των τροφίμων για την εργασία τους.
0995693a-b5d8-5598-8c68-0d4b36f202bd,el,Δίκαιο εισόδημα: Δίκαιη αμοιβή των αγροτών και άλλων αυτοαπασχολούμενων επαγγελματιών στον τομέα των τροφίμων για την εργασία τους.
efd267d0-3c2c-5bb5-9b07-d10fb517c736,el,Ισορροπία εργασίας και προσωπικής ζωής: Εργασιακή προσέγγιση που διασφαλίζει ότι οι εργαζόμενοι στον τομέα των τροφίμων μπορούν να ισορροπούν μεταξύ εργασίας και ελεύθερου χρόνου.
434a1b35-f100-5012-885e-cd0830f0a8c4,el,"Δικαιώματα συνδικαλισμού: Εργασιακό δικαίωμα που επιτρέπει στους εργαζομένους στον τομέα των τροφίμων να ιδρύουν και να συμμετέχουν σε συνδικαλιστικές οργανώσεις, ώστε να διαπραγματεύονται συλλογικά καλύτερες συνθήκες εργασίας και αμοιβές."
fb27bacc-5bbe-5dfc-b5b6-39112f09be6e,el,Κάλυψη υγειονομικής περίθαλψης: Παροχή ιατρικής ασφάλισης για την ενίσχυση της υγείας και της ευημερίας των εργαζομένων στον τομέα των τροφίμων (ιδίως σε χώρες όπου δεν υπάρχει υποχρεωτική ασφάλιση).
ff141150-9b35-559a-9cd9-30c3126f3ca8,el,"Αποφυγή εταιρικών αθέμιτων πρακτικών: Αποφυγή ανήθικων εταιρικών πρακτικών στον τομέα των τροφίμων, όπως η παραπλανητική διαφήμιση."
0182e0ef-c981-5d86-bdc5-9f663425c2ac,el,"Δίκαιη στέγαση: Παροχή αξιοπρεπών συνθηκών στέγασης για εργαζομένους στον τομέα των τροφίμων που διαμένουν στις εγκαταστάσεις των εργοδοτών τους, όπως, για παράδειγμα, οι εποχικοί αγρεργάτες."
537b177f-5236-5f1e-b308-e76352b1403f,el,Οικονομική προσιτότητα των τροφίμων: Τιμές τροφίμων που είναι προσιτές για τους περισσότερους καταναλωτές και δεν επιβαρύνουν υπερβολικά τον οικογενειακό τους προϋπολογισμό.
f4b33224-fcc2-5326-81eb-37ae9d81d7ce,el,"Περιφερειακή οικονομική ευημερία: Ο βαθμός στον οποίο η παραγωγή τροφίμων συμβάλλει στην οικονομική ανάπτυξη μιας συγκεκριμένης περιοχής, για παράδειγμα μέσω της διατήρησης ή της δημιουργίας θέσεων εργασίας."
8716c708-7106-5317-998e-e818a354a951,el,"Επισιτιστική ασφάλεια: Η οικονομική δυνατότητα των περιφερειακών συστημάτων τροφίμων να αντέχουν σε κρίσεις (π.χ. πανδημίες, πολέμους ή φυσικές καταστροφές) και να διασφαλίζουν τη συνεχή παροχή τροφίμων στον πληθυσμό."
